order_id,client_id,product_id,order_date,quantity,unit_price
O00931,C0056,P011,2024-08-05,7,3818.16
O00932,C0017,P043,2024-07-01,4,1141.87
O00932,C0017,P031,2024-07-01,7,3538.92
O00932,C0017,P050,2024-07-01,3,4986.9
O00932,C0017,P015,2024-07-01,7,600.83
O00933,C0019,P015,2025-02-02,5,600.83
O00934,C0031,P023,2024-06-02,8,2929.03
O00934,C0031,P013,2024-06-02,3,1461.57
O00934,C0031,P030,2024-06-02,6,1126.58
O00934,C0031,P033,2024-06-02,7,2717.29
O00934,C0031,P005,2024-06-02,4,255.74
O00935,C0092,P036,2025-01-31,1,1176.11
O00935,C0092,P037,2025-01-31,1,4229.97
O00935,C0092,P013,2025-01-31,6,1461.57
O00935,C0092,P005,2025-01-31,4,255.74
O00936,C0061,P050,2024-07-18,10,4986.9
O00936,C0061,P047,2024-07-18,1,2740.99
O00936,C0061,P049,2024-07-18,1,2057.06
O00937,C0033,P031,2024-07-31,9,3538.92
O00937,C0033,P016,2024-07-31,1,573.91
O00937,C0033,P020,2024-07-31,10,486.12
O00937,C0033,P019,2024-07-31,3,711.65
O00937,C0033,P049,2024-07-31,5,2057.06
O00938,C0022,P025,2024-08-15,7,3888.03
O00938,C0022,P017,2024-08-15,3,3058.26
O00938,C0022,P024,2024-08-15,5,324.54
O00938,C0022,P005,2024-08-15,2,255.74
O00938,C0022,P036,2024-08-15,6,1176.11
O00939,C0006,P025,2024-05-26,5,3888.03
O00939,C0006,P049,2024-05-26,6,2057.06
O00940,C0056,P046,2024-04-13,5,1308.47
O00940,C0056,P014,2024-04-13,9,4790.34
O00940,C0056,P042,2024-04-13,6,4394.2
O00941,C0056,P016,2024-10-20,3,573.91
O00941,C0056,P050,2024-10-20,9,4986.9
O00942,C0085,P003,2025-01-25,5,3708.71
O00942,C0085,P008,2025-01-25,3,1074.3
O00942,C0085,P012,2025-01-25,8,3520.88
O00942,C0085,P002,2025-01-25,7,1299.97
O00943,C0015,P003,2024-09-24,8,3708.71
O00943,C0015,P018,2024-09-24,2,3675.69
O00943,C0015,P036,2024-09-24,3,1176.11
O00943,C0015,P025,2024-09-24,2,3888.03
O00944,C0045,P011,2024-06-17,5,3818.16
O00945,C0024,P038,2024-05-30,10,1222.34
O00945,C0024,P042,2024-05-30,10,4394.2
O00946,C0028,P050,2024-09-04,4,4986.9
O00946,C0028,P001,2024-09-04,8,222.55
O00946,C0028,P039,2024-09-04,2,4044.72
O00946,C0028,P010,2024-09-04,6,2987.4
O00946,C0028,P047,2024-09-04,1,2740.99
O00947,C0037,P020,2024-11-02,10,486.12
O00948,C0014,P008,2025-01-08,8,1074.3
O00948,C0014,P005,2025-01-08,8,255.74
O00948,C0014,P042,2025-01-08,5,4394.2
O00949,C0077,P017,2024-07-08,1,3058.26
O00950,C0084,P048,2024-10-21,10,2199.33
O00950,C0084,P017,2024-10-21,3,3058.26
O00950,C0084,P037,2024-10-21,4,4229.97
O00950,C0084,P037,2024-10-21,1,4229.97
O00950,C0084,P048,2024-10-21,5,2199.33
O00951,C0042,P038,2024-11-12,9,1222.34
O00952,C0078,P005,2025-02-27,7,255.74
O00952,C0078,P013,2025-02-27,2,1461.57
O00952,C0078,P013,2025-02-27,1,1461.57
O00952,C0078,P039,2025-02-27,4,4044.72
O00953,C0021,P039,2024-12-25,2,4044.72
O00953,C0021,P015,2024-12-25,5,600.83
O00953,C0021,P038,2024-12-25,8,1222.34
O00953,C0021,P033,2024-12-25,7,2717.29
O00954,C0095,P046,2025-02-17,2,1308.47
O00954,C0095,P031,2025-02-17,6,3538.92
O00954,C0095,P018,2025-02-17,9,3675.69
O00955,C0026,P023,2024-08-25,2,2929.03
O00955,C0026,P020,2024-08-25,7,486.12
O00955,C0026,P014,2024-08-25,6,4790.34
O00955,C0026,P031,2024-08-25,10,3538.92
O00956,C0024,P032,2024-05-07,4,3084.74
O00956,C0024,P005,2024-05-07,3,255.74
O00956,C0024,P026,2024-05-07,8,4291.06
O00956,C0024,P049,2024-05-07,9,2057.06
O00957,C0081,P005,2024-09-11,3,255.74
O00957,C0081,P024,2024-09-11,5,324.54
O00957,C0081,P004,2024-09-11,4,526.0
O00957,C0081,P041,2024-09-11,9,4574.37
O00957,C0081,P016,2024-09-11,7,573.91
O00958,C0038,P003,2025-03-10,2,3708.71
O00958,C0038,P004,2025-03-10,8,526.0
O00958,C0038,P003,2025-03-10,10,3708.71
O00958,C0038,P006,2025-03-10,5,1171.33
O00958,C0038,P022,2025-03-10,6,4438.71
O00959,C0033,P005,2025-01-23,3,255.74
O00959,C0033,P026,2025-01-23,7,4291.06
O00959,C0033,P006,2025-01-23,1,1171.33
O00959,C0033,P034,2025-01-23,2,900.67
O00959,C0033,P009,2025-01-23,7,2155.65
O00960,C0091,P016,2024-04-26,8,573.91
O00960,C0091,P037,2024-04-26,10,4229.97
O00960,C0091,P038,2024-04-26,5,1222.34
O00961,C0044,P011,2024-09-26,10,3818.16
O00961,C0044,P004,2024-09-26,5,526.0
O00962,C0087,P022,2024-04-17,1,4438.71
O00963,C0001,P006,2024-10-05,10,1171.33
O00963,C0001,P009,2024-10-05,8,2155.65
O00963,C0001,P024,2024-10-05,5,324.54
O00963,C0001,P035,2024-10-05,10,1422.74
O00964,C0079,P035,2025-04-02,5,1422.74
O00964,C0079,P049,2025-04-02,2,2057.06
O00964,C0079,P034,2025-04-02,3,900.67
O00965,C0018,P010,2024-05-10,1,2987.4
O00966,C0090,P043,2025-03-10,3,1141.87
O00966,C0090,P011,2025-03-10,4,3818.16
O00967,C0056,P010,2024-08-09,3,2987.4
O00967,C0056,P016,2024-08-09,3,573.91
O00967,C0056,P024,2024-08-09,8,324.54
O00967,C0056,P024,2024-08-09,8,324.54
O00967,C0056,P002,2024-08-09,8,1299.97
O00968,C0003,P030,2024-11-19,1,1126.58
O00968,C0003,P011,2024-11-19,6,3818.16
O00968,C0003,P029,2024-11-19,1,897.01
O00968,C0003,P042,2024-11-19,2,4394.2
O00969,C0081,P049,2024-09-23,9,2057.06
O00969,C0081,P043,2024-09-23,5,1141.87
O00969,C0081,P037,2024-09-23,1,4229.97
O00969,C0081,P030,2024-09-23,8,1126.58
O00970,C0052,P026,2024-11-18,8,4291.06
O00970,C0052,P037,2024-11-18,4,4229.97
O00970,C0052,P047,2024-11-18,1,2740.99
O00970,C0052,P046,2024-11-18,9,1308.47
O00971,C0003,P029,2024-09-14,8,897.01
O00971,C0003,P028,2024-09-14,2,3214.85
O00971,C0003,P014,2024-09-14,8,4790.34
O00971,C0003,P033,2024-09-14,10,2717.29
O00972,C0083,P023,2025-01-10,4,2929.03
O00972,C0083,P022,2025-01-10,8,4438.71
O00972,C0083,P009,2025-01-10,6,2155.65
O00973,C0057,P026,2024-12-14,6,4291.06
O00973,C0057,P030,2024-12-14,10,1126.58
O00974,C0092,P007,2024-09-19,6,3049.89
O00974,C0092,P015,2024-09-19,8,600.83
O00974,C0092,P036,2024-09-19,3,1176.11
O00974,C0092,P048,2024-09-19,10,2199.33
O00975,C0027,P035,2024-07-31,3,1422.74
O00975,C0027,P005,2024-07-31,4,255.74
O00975,C0027,P025,2024-07-31,3,3888.03
O00976,C0078,P006,2024-05-24,4,1171.33
O00976,C0078,P021,2024-05-24,9,4164.08
O00976,C0078,P050,2024-05-24,1,4986.9
O00976,C0078,P016,2024-05-24,1,573.91
O00977,C0046,P018,2024-09-14,9,3675.69
O00977,C0046,P008,2024-09-14,1,1074.3
O00977,C0046,P042,2024-09-14,2,4394.2
O00978,C0044,P006,2024-04-18,6,1171.33
O00978,C0044,P012,2024-04-18,6,3520.88
O00978,C0044,P029,2024-04-18,1,897.01
O00978,C0044,P025,2024-04-18,9,3888.03
O00979,C0035,P043,2024-08-14,10,1141.87
O00979,C0035,P044,2024-08-14,2,2038.6
O00980,C0091,P047,2024-06-15,8,2740.99
O00981,C0059,P049,2025-02-15,10,2057.06
O00982,C0079,P042,2024-12-06,1,4394.2
O00983,C0065,P009,2024-10-05,2,2155.65
O00984,C0027,P008,2025-02-27,9,1074.3
O00984,C0027,P015,2025-02-27,8,600.83
O00984,C0027,P023,2025-02-27,2,2929.03
O00985,C0020,P017,2025-01-02,8,3058.26
O00985,C0020,P007,2025-01-02,7,3049.89
O00985,C0020,P043,2025-01-02,1,1141.87
O00986,C0032,P018,2025-04-02,7,3675.69
O00986,C0032,P026,2025-04-02,6,4291.06
O00986,C0032,P005,2025-04-02,4,255.74
O00986,C0032,P019,2025-04-02,3,711.65
O00987,C0097,P022,2024-08-28,8,4438.71
O00987,C0097,P012,2024-08-28,9,3520.88
O00987,C0097,P041,2024-08-28,6,4574.37
O00987,C0097,P021,2024-08-28,1,4164.08
O00987,C0097,P021,2024-08-28,8,4164.08
O00988,C0019,P036,2024-05-14,9,1176.11
O00989,C0009,P017,2024-09-26,7,3058.26
O00990,C0099,P022,2025-03-03,1,4438.71
O00990,C0099,P020,2025-03-03,3,486.12
O00991,C0074,P049,2024-05-21,9,2057.06
O00992,C0038,P021,2024-07-13,6,4164.08
O00992,C0038,P035,2024-07-13,6,1422.74
O00992,C0038,P028,2024-07-13,1,3214.85
O00992,C0038,P016,2024-07-13,5,573.91
O00993,C0068,P047,2024-09-26,10,2740.99
O00993,C0068,P036,2024-09-26,8,1176.11
O00993,C0068,P023,2024-09-26,6,2929.03
O00993,C0068,P011,2024-09-26,7,3818.16
O00993,C0068,P028,2024-09-26,4,3214.85
O00994,C0039,P002,2024-11-24,6,1299.97
O00995,C0050,P027,2024-09-12,4,1962.62
O00995,C0050,P028,2024-09-12,2,3214.85
O00996,C0066,P016,2024-10-30,9,573.91
O00996,C0066,P018,2024-10-30,10,3675.69
O00996,C0066,P032,2024-10-30,5,3084.74
O00996,C0066,P002,2024-10-30,4,1299.97
O00996,C0066,P045,2024-10-30,5,800.07
O00997,C0093,P050,2024-05-10,9,4986.9
O00997,C0093,P006,2024-05-10,6,1171.33
O00997,C0093,P003,2024-05-10,2,3708.71
O00997,C0093,P019,2024-05-10,1,711.65
O00998,C0097,P023,2024-09-10,10,2929.03
O00999,C0095,P023,2025-03-14,4,2929.03
O01000,C0096,P029,2024-08-08,6,897.01
O01000,C0096,P045,2024-08-08,5,800.07
O01000,C0096,P032,2024-08-08,5,3084.74
O01000,C0096,P027,2024-08-08,10,1962.62
O01000,C0096,P030,2024-08-08,3,1126.58
